"","latitude","longitude","category","hours","crashyn"
"1728",-36.39472,145.4166,"Serious","01:00:00","Crash"
"1729",-37.87485,148.0074,"No Serious Injury","22:31:00","Crash"
"1730",-37.91823,144.1525,"Serious","05:19:00","Crash"
"1731",-36.12604,146.8897,"No Serious Injury","03:19:00","Crash"
"1732",-37.10988,142.8066,"Serious","00:55:00","Crash"
"1733",-37.03454,143.7934,"Serious","22:34:00","Crash"
"1734",-36.49386,146.8281,"Fatal","23:20:00","Crash"
"1735",-35.72436,144.1549,"No Serious Injury","05:30:00","Crash"
"1736",-38.5524,143.9516,"Serious","00:45:00","Crash"
"1737",-35.96987,144.4962,"Serious","23:00:00","Crash"
"1738",-37.53726,145.3924,"Fatal","23:50:00","Crash"
"1739",-36.14235,144.7555,"No Serious Injury","06:00:00","Crash"
"1740",-36.44444,145.3297,"Serious","22:31:00","Crash"
"1741",-36.52968,146.0024,"Serious","22:00:00","Crash"
"1742",-37.97219,144.4607,"Serious","23:30:00","Crash"
"1743",-36.04724,146.4729,"No Serious Injury","04:00:00","Crash"
"1744",-36.42552,145.3389,"No Serious Injury","22:15:00","Crash"
"1745",-37.75864,147.6103,"No Serious Injury","22:05:00","Crash"
"1746",-37.83607,143.8493,"Fatal","03:30:00","Crash"
"1747",-36.75672,145.5695,"Serious","03:00:00","Crash"
"1748",-38.16922,144.3868,"Serious","22:23:00","Crash"
"1749",-36.75391,144.2863,"Fatal","05:55:00","Crash"
"1750",-37.63763,143.9691,"Serious","05:30:00","Crash"
"1751",-38.14133,145.8729,"No Serious Injury","00:30:00","Crash"
"1752",-36.79126,145.084,"Serious","00:30:00","Crash"
"1753",-37.63824,144.5099,"Serious","05:50:00","Crash"
"1754",-38.21658,143.5764,"Serious","22:15:00","Crash"
"1755",-38.67119,146.3866,"Serious","01:00:00","Crash"
"1756",-36.19076,144.899,"No Serious Injury","23:35:00","Crash"
"1757",-37.68075,143.6316,"Serious","22:00:00","Crash"
"1758",-38.22978,146.4041,"No Serious Injury","05:13:00","Crash"
"1759",-37.29514,144.504,"Fatal","02:15:00","Crash"
"1760",-38.15174,144.352,"No Serious Injury","01:15:00","Crash"
"1761",-36.14679,146.8751,"Serious","23:30:00","Crash"
"1762",-36.73108,145.6066,"Serious","23:33:00","Crash"
"1763",-37.84027,141.837,"Fatal","03:00:00","Crash"
"1764",-37.88521,144.2579,"Serious","23:36:00","Crash"
"1765",-37.60236,144.2776,"No Serious Injury","01:00:00","Crash"
"1766",-37.41235,145.036,"No Serious Injury","23:00:00","Crash"
"1767",-36.51084,142.2167,"No Serious Injury","00:30:00","Crash"
"1768",-36.23677,146.8355,"Serious","22:20:00","Crash"
"1769",-37.51512,145.748,"Serious","02:25:00","Crash"
"1770",-37.00498,147.6632,"Serious","05:45:00","Crash"
"1771",-38.23354,144.2058,"Serious","02:30:00","Crash"
"1772",-36.61672,143.2583,"Serious","23:00:00","Crash"
"1773",-38.1944,146.5373,"Serious","02:30:00","Crash"
"1774",-36.49012,146.1318,"Serious","22:00:00","Crash"
"1775",-36.58465,145.2236,"No Serious Injury","05:38:00","Crash"
"1776",-38.28953,146.587,"Serious","00:36:00","Crash"
"1777",-37.87764,144.1785,"Serious","22:00:00","Crash"
"1778",-38.21237,144.3392,"Serious","23:07:00","Crash"
"1779",-36.77115,144.2615,"No Serious Injury","03:00:00","Crash"
"1780",-36.41058,145.4982,"Fatal","00:15:00","Crash"
"1781",-35.05231,143.3264,"No Serious Injury","22:22:00","Crash"
"1782",-38.15707,144.3704,"Serious","00:30:00","Crash"
"1783",-36.89429,144.398,"No Serious Injury","05:40:00","Crash"
"1784",-36.37207,145.4012,"No Serious Injury","00:30:00","Crash"
"1785",-36.75404,144.2993,"No Serious Injury","01:57:00","Crash"
"1786",-38.16518,147.0996,"Serious","00:30:00","Crash"
"1787",-36.19929,141.8876,"Serious","22:00:00","Crash"
"1788",-38.50198,145.4603,"No Serious Injury","04:45:00","Crash"
"1789",-38.25683,142.6485,"Serious","05:50:00","Crash"
"1790",-37.37355,143.8551,"Serious","22:15:00","Crash"
"1791",-38.06923,147.0835,"Serious","04:30:00","Crash"
"1792",-34.56213,142.4064,"Fatal","02:30:00","Crash"
"1793",-38.22159,146.3348,"No Serious Injury","06:00:00","Crash"
"1794",-38.12699,144.3395,"No Serious Injury","22:30:00","Crash"
"1795",-38.06675,144.3599,"Serious","02:54:00","Crash"
"1796",-38.46353,145.2389,"Fatal","05:52:00","Crash"
"1797",-37.72148,148.4837,"No Serious Injury","23:57:00","Crash"
"1798",-36.43107,146.9169,"No Serious Injury","22:10:00","Crash"
"1799",-36.41874,146.2629,"Serious","23:15:00","Crash"
"1800",-36.06631,146.1775,"No Serious Injury","22:10:00","Crash"
"1801",-36.04351,146.445,"Serious","00:15:00","Crash"
"1802",-38.14978,144.3522,"Serious","04:05:00","Crash"
"1803",-37.9557,146.9939,"Serious","00:54:00","Crash"
"1804",-35.36322,142.7649,"Fatal","01:20:00","Crash"
"1805",-38.31568,144.03,"Fatal","02:49:00","Crash"
"1806",-36.27945,144.7775,"No Serious Injury","05:45:00","Crash"
"1807",-36.36979,146.2896,"Serious","22:00:00","Crash"
"1808",-37.19164,143.3765,"Serious","03:34:00","Crash"
"1809",-37.59903,143.8428,"No Serious Injury","22:40:00","Crash"
"1810",-37.93091,147.6852,"Serious","23:45:00","Crash"
"1811",-38.17529,144.3835,"No Serious Injury","22:45:00","Crash"
"1812",-38.57708,146.037,"Serious","23:00:00","Crash"
"1813",-35.34798,143.5578,"No Serious Injury","05:00:00","Crash"
"1814",-38.19249,144.7067,"No Serious Injury","22:30:00","Crash"
"1815",-38.1078,146.5906,"Serious","00:07:00","Crash"
"1816",-36.38331,145.4053,"No Serious Injury","01:12:00","Crash"
"1817",-38.21088,144.3396,"No Serious Injury","22:00:00","Crash"
"1818",-37.05931,144.2179,"Serious","23:06:00","Crash"
"1819",-37.28627,144.4464,"No Serious Injury","04:45:00","Crash"
"1820",-38.20691,144.3586,"Serious","00:10:00","Crash"
"1821",-38.15958,144.358,"Fatal","03:15:00","Crash"
"1822",-36.35072,145.7799,"Serious","04:19:00","Crash"
"1823",-38.2903,147.1765,"No Serious Injury","04:15:00","Crash"
"1824",-36.60983,146.6824,"No Serious Injury","23:52:00","Crash"
"1825",-38.19051,144.7108,"Serious","00:48:00","Crash"
"1826",-36.98634,144.0695,"Serious","04:30:00","Crash"
"1827",-37.54076,143.885,"No Serious Injury","05:00:00","Crash"
"1828",-36.13791,144.7505,"Serious","01:30:00","Crash"
"1829",-38.41063,145.5723,"Serious","04:35:00","Crash"
"1830",-38.18256,144.3447,"No Serious Injury","22:30:00","Crash"
"1831",-38.17041,144.6717,"No Serious Injury","00:35:00","Crash"
"1832",-38.10685,146.4515,"Serious","00:50:00","Crash"
"1833",-36.6038,145.0874,"Serious","22:48:00","Crash"
"1834",-37.73221,142.0267,"Serious","05:30:00","Crash"
"1835",-38.44624,145.8492,"No Serious Injury","00:25:00","Crash"
"1836",-37.57486,143.8681,"No Serious Injury","23:33:00","Crash"
"1837",-37.70341,147.5844,"No Serious Injury","23:40:00","Crash"
"1838",-36.73551,144.1316,"No Serious Injury","04:10:00","Crash"
"1839",-36.00828,145.46,"Serious","05:30:00","Crash"
"1840",-37.46702,144.6611,"Serious","06:00:00","Crash"
"1841",-36.59752,145.8668,"Serious","22:30:00","Crash"
"1842",-37.18514,144.4021,"Serious","06:00:00","Crash"
"1843",-38.14746,144.3527,"No Serious Injury","00:30:00","Crash"
"1844",-38.13339,142.4967,"Fatal","04:30:00","Crash"
"1845",-37.09553,145.1404,"Serious","01:45:00","Crash"
"1846",-38.13205,144.35,"No Serious Injury","22:15:00","Crash"
"1847",-37.21713,145.0652,"No Serious Injury","00:57:00","Crash"
"1848",-38.24126,144.5022,"No Serious Injury","22:31:00","Crash"
"1849",-38.1801,144.4013,"Serious","03:54:00","Crash"
"1850",-36.11939,146.661,"Serious","02:00:00","Crash"
"1851",-36.38696,145.3805,"No Serious Injury","01:30:00","Crash"
"1852",-36.08839,145.4382,"No Serious Injury","23:20:00","Crash"
"1853",-36.39867,145.0335,"No Serious Injury","05:00:00","Crash"
"1854",-36.60354,145.1532,"Serious","22:15:00","Crash"
"1855",-38.33145,142.5862,"No Serious Injury","01:00:00","Crash"
"1856",-36.043,146.4315,"No Serious Injury","23:00:00","Crash"
"1857",-37.55849,143.8616,"Serious","02:27:00","Crash"
"1858",-36.24594,142.4427,"No Serious Injury","23:05:00","Crash"
"1859",-38.15727,144.4314,"Serious","22:30:00","Crash"
"1860",-35.75816,142.3625,"Serious","02:30:00","Crash"
"1861",-37.37001,144.5905,"Serious","22:40:00","Crash"
"1862",-36.13086,145.614,"Serious","22:40:00","Crash"
"1863",-37.43613,144.7462,"Serious","23:30:00","Crash"
"1864",-37.40063,144.5443,"Serious","03:00:00","Crash"
"1865",-37.15653,144.3998,"Serious","01:44:00","Crash"
"1866",-38.08042,146.7126,"No Serious Injury","22:08:00","Crash"
"1867",-38.06632,144.355,"Serious","01:53:00","Crash"
"1868",-36.82818,144.4939,"No Serious Injury","05:00:00","Crash"
"1869",-38.18257,144.345,"Serious","23:00:00","Crash"
"1870",-36.59166,146.7647,"No Serious Injury","23:50:00","Crash"
"1871",-36.13409,146.9042,"No Serious Injury","22:20:00","Crash"
"1872",-36.82293,144.2378,"No Serious Injury","02:15:00","Crash"
"1873",-34.92291,142.307,"Fatal","00:01:00","Crash"
"1874",-36.05867,142.7231,"No Serious Injury","01:20:00","Crash"
"1875",-36.7595,144.2783,"Serious","02:18:00","Crash"
"1876",-36.95761,144.7478,"Serious","06:00:00","Crash"
"1877",-38.28862,142.3362,"Serious","05:15:00","Crash"
"1878",-38.10539,144.32,"No Serious Injury","02:10:00","Crash"
"1879",-36.04393,144.5985,"Serious","01:00:00","Crash"
"1880",-36.73011,144.2593,"Serious","03:02:00","Crash"
"1881",-38.07833,144.3584,"No Serious Injury","22:10:00","Crash"
"1882",-38.14952,144.3606,"No Serious Injury","23:30:00","Crash"
"1883",-36.54894,145.9955,"Serious","06:00:00","Crash"
"1884",-35.31052,142.7545,"Fatal","00:25:00","Crash"
"1885",-37.1166,143.4515,"No Serious Injury","23:00:00","Crash"
"1886",-37.01148,142.8009,"Serious","03:00:00","Crash"
"1887",-37.55918,143.9193,"No Serious Injury","05:30:00","Crash"
"1888",-38.15258,144.3345,"Serious","04:50:00","Crash"
"1889",-38.50606,146.0052,"No Serious Injury","03:20:00","Crash"
"1890",-36.37069,144.6464,"Serious","23:30:00","Crash"
"1891",-38.30173,143.773,"No Serious Injury","05:30:00","Crash"
"1892",-37.74463,144.4464,"No Serious Injury","22:35:00","Crash"
"1893",-38.3883,142.4834,"No Serious Injury","06:00:00","Crash"
"1894",-36.78871,144.3331,"No Serious Injury","05:20:00","Crash"
"1895",-36.93785,145.947,"Serious","22:00:00","Crash"
"1896",-37.6112,144.3253,"No Serious Injury","00:05:00","Crash"
"1897",-37.46506,145.6873,"Serious","05:10:00","Crash"
"1898",-37.93971,147.149,"Serious","22:19:00","Crash"
"1899",-38.3931,146.1431,"No Serious Injury","23:53:00","Crash"
"1900",-36.80271,144.3032,"No Serious Injury","01:50:00","Crash"
"1901",-36.40295,145.3726,"Serious","23:20:00","Crash"
"1902",-36.38275,145.4057,"Serious","05:00:00","Crash"
"1903",-36.15178,146.6295,"No Serious Injury","04:50:00","Crash"
"1904",-38.14537,144.3355,"No Serious Injury","22:30:00","Crash"
"1905",-36.71699,144.2467,"No Serious Injury","05:45:00","Crash"
"1906",-38.29366,142.365,"Serious","05:15:00","Crash"
"1907",-37.6043,144.2855,"Serious","02:37:00","Crash"
"1908",-37.55569,143.8558,"No Serious Injury","22:58:00","Crash"
"1909",-38.24342,144.1658,"Fatal","01:30:00","Crash"
"1910",-38.27796,144.4934,"Serious","00:20:00","Crash"
"1911",-36.54079,143.8139,"Serious","22:00:00","Crash"
"1912",-36.44822,144.982,"No Serious Injury","23:10:00","Crash"
"1913",-38.08693,145.7775,"No Serious Injury","23:15:00","Crash"
"1914",-38.18579,145.8855,"No Serious Injury","04:20:00","Crash"
"1915",-38.09032,144.3479,"Serious","23:00:00","Crash"
"1916",-37.42989,144.5805,"Serious","22:45:00","Crash"
"1917",-37.56824,143.8127,"No Serious Injury","22:45:00","Crash"
"1918",-37.10599,144.4278,"Serious","22:35:00","Crash"
"1919",-38.63087,143.8884,"Serious","01:30:00","Crash"
"1920",-37.80675,147.7219,"No Serious Injury","23:30:00","Crash"
"1921",-38.18072,145.8876,"Serious","23:45:00","Crash"
"1922",-36.63759,146.1961,"Serious","03:40:00","Crash"
"1923",-37.42451,145.4228,"No Serious Injury","01:30:00","Crash"
"1924",-36.55721,145.9595,"No Serious Injury","22:00:00","Crash"
"1925",-38.23618,146.3964,"No Serious Injury","22:10:00","Crash"
"1926",-37.95351,144.1323,"Serious","02:00:00","Crash"
"1927",-38.12732,144.6565,"Serious","01:30:00","Crash"
"1928",-36.3707,145.3444,"Serious","05:10:00","Crash"
"1929",-37.60495,143.8313,"No Serious Injury","22:00:00","Crash"
"1930",-38.09363,147.0848,"Serious","05:25:00","Crash"
"1931",-36.61721,143.2182,"Serious","00:00:00","Crash"
"1932",-34.19825,142.147,"No Serious Injury","03:30:00","Crash"
"1933",-38.09485,145.9026,"No Serious Injury","00:45:00","Crash"
"1934",-36.05291,146.3664,"No Serious Injury","23:10:00","Crash"
"1935",-37.5033,144.9524,"No Serious Injury","02:05:00","Crash"
"1936",-38.16506,144.416,"Serious","23:05:00","Crash"
"1937",-37.75314,144.4431,"No Serious Injury","06:00:00","Crash"
"1938",-38.48185,145.2458,"No Serious Injury","05:40:00","Crash"
"1939",-38.1709,144.272,"Fatal","22:40:00","Crash"
"1940",-36.65872,142.2529,"Serious","01:26:00","Crash"
"1941",-38.43706,145.8411,"Serious","05:20:00","Crash"
"1942",-38.182,146.2732,"Serious","22:30:00","Crash"
"1943",-38.23721,144.5397,"Serious","03:15:00","Crash"
"1944",-37.54349,143.8584,"Serious","01:50:00","Crash"
"1945",-38.20253,146.1873,"No Serious Injury","02:23:00","Crash"
"1946",-37.99784,144.154,"Serious","05:55:00","Crash"
"1947",-36.98422,145.1397,"Serious","05:00:00","Crash"
"1948",-38.23684,146.3607,"Serious","00:45:00","Crash"
"1949",-37.42405,143.8945,"Serious","23:10:00","Crash"
"1950",-37.51755,143.8263,"No Serious Injury","04:30:00","Crash"
"1951",-38.6731,146.1533,"Serious","02:00:00","Crash"
"1952",-38.152,145.9336,"Serious","00:00:00","Crash"
"1953",-36.10998,146.8887,"Fatal","00:00:00","Crash"
"1954",-36.29925,145.0056,"No Serious Injury","00:20:00","Crash"
"1955",-36.42938,145.6924,"Serious","01:00:00","Crash"
"1956",-38.0728,144.3472,"Serious","04:10:00","Crash"
"1957",-37.92051,147.2557,"Serious","00:50:00","Crash"
"1958",-38.15793,144.3656,"Serious","23:58:00","Crash"
"1959",-38.15873,147.3911,"No Serious Injury","22:15:00","Crash"
"1960",-34.18396,142.149,"No Serious Injury","22:30:00","Crash"
"1961",-37.96216,146.9858,"No Serious Injury","05:55:00","Crash"
"1962",-36.1117,146.8693,"Serious","22:35:00","Crash"
"1963",-38.02525,143.0025,"Serious","23:00:00","Crash"
"1964",-34.19602,142.1694,"Serious","03:13:00","Crash"
"1965",-36.75244,145.5242,"No Serious Injury","00:30:00","Crash"
"1966",-38.35601,143.1044,"Serious","05:30:00","Crash"
"1967",-38.46636,142.9353,"Serious","03:05:00","Crash"
"1968",-37.49019,144.7378,"No Serious Injury","23:35:00","Crash"
"1969",-37.41816,144.979,"Serious","02:00:00","Crash"
"1970",-37.36417,144.4184,"Fatal","23:00:00","Crash"
"1971",-38.66708,146.4374,"Serious","01:50:00","Crash"
"1972",-37.56601,143.882,"No Serious Injury","23:50:00","Crash"
"1973",-36.03502,145.2038,"Serious","05:00:00","Crash"
"1974",-37.37068,144.9659,"No Serious Injury","22:00:00","Crash"
"1975",-38.4568,143.6845,"No Serious Injury","04:20:00","Crash"
"1976",-37.2472,144.446,"No Serious Injury","00:10:00","Crash"
"1977",-36.65231,144.3869,"No Serious Injury","01:30:00","Crash"
"1978",-37.52591,143.8309,"No Serious Injury","01:15:00","Crash"
"1979",-36.40985,146.2499,"Serious","02:30:00","Crash"
"1980",-37.29119,144.9431,"No Serious Injury","02:30:00","Crash"
"1981",-38.64577,143.5933,"No Serious Injury","00:30:00","Crash"
"1982",-36.40125,145.3129,"Serious","22:50:00","Crash"
"1983",-38.4593,145.2149,"No Serious Injury","03:20:00","Crash"
"1984",-37.58824,143.8412,"No Serious Injury","23:20:00","Crash"
"1985",-38.2932,142.404,"No Serious Injury","01:00:00","Crash"
"1986",-37.6006,141.6898,"Serious","00:05:00","Crash"
"1987",-38.1614,145.9786,"No Serious Injury","23:45:00","Crash"
"1988",-36.79245,145.4856,"Serious","01:10:00","Crash"
"1989",-37.93948,144.264,"No Serious Injury","23:55:00","Crash"
"1990",-36.73011,144.2596,"Serious","03:50:00","Crash"
"1991",-38.14521,142.6959,"Serious","23:55:00","Crash"
"1992",-37.31674,144.6218,"Serious","22:35:00","Crash"
"1993",-38.19902,146.5436,"Serious","02:33:00","Crash"
"1994",-37.52092,143.851,"Serious","02:00:00","Crash"
"1995",-37.55809,143.8919,"Serious","02:15:00","Crash"
"1996",-36.1514,145.3548,"Serious","05:40:00","Crash"
"1997",-36.34845,146.2969,"No Serious Injury","01:10:00","Crash"
"1998",-38.37158,142.2475,"Serious","22:20:00","Crash"
"1999",-37.44143,141.2708,"Fatal","00:30:00","Crash"
"2000",-37.64401,142.3432,"Serious","04:30:00","Crash"
"2001",-38.26951,144.2692,"No Serious Injury","00:15:00","Crash"
"2002",-38.33057,143.2939,"Serious","02:10:00","Crash"
"2003",-38.08266,144.3462,"Serious","02:58:00","Crash"
"2004",-38.07936,143.8176,"Serious","02:15:00","Crash"
"2005",-37.48187,145.2894,"Serious","01:00:00","Crash"
"2006",-36.78538,144.2467,"Serious","01:40:00","Crash"
"2007",-37.63254,144.3518,"No Serious Injury","00:10:00","Crash"
"2008",-38.09167,144.3588,"Serious","00:47:00","Crash"
"2009",-36.96239,144.3517,"No Serious Injury","00:30:00","Crash"
"2010",-36.67614,143.2896,"Serious","06:00:00","Crash"
"2011",-38.27877,142.6233,"Serious","01:50:00","Crash"
"2012",-36.82517,144.2761,"Serious","22:25:00","Crash"
"2013",-38.15396,144.3577,"Serious","03:37:00","Crash"
"2014",-36.14975,146.6345,"No Serious Injury","22:30:00","Crash"
"2015",-38.35267,143.6412,"Serious","00:25:00","Crash"
"2016",-37.35491,144.8143,"Serious","06:00:00","Crash"
"2017",-37.99843,144.5002,"Serious","00:32:00","Crash"
"2018",-37.43143,144.7161,"No Serious Injury","00:15:00","Crash"
"2019",-35.34784,143.5575,"No Serious Injury","00:06:00","Crash"
"2020",-36.16633,146.947,"Fatal","03:39:00","Crash"
"2021",-37.56058,143.8475,"No Serious Injury","23:30:00","Crash"
"2022",-37.56966,143.8628,"No Serious Injury","22:00:00","Crash"
"2023",-37.32371,144.1945,"Serious","02:00:00","Crash"
"2024",-37.56073,143.8764,"Serious","00:02:00","Crash"
"2025",-38.14466,144.3634,"No Serious Injury","22:00:00","Crash"
"2026",-37.60573,143.7773,"Serious","22:10:00","Crash"
"2027",-37.09632,146.1323,"No Serious Injury","05:25:00","Crash"
"2028",-38.10612,147.0639,"No Serious Injury","23:00:00","Crash"
"2029",-38.06753,144.2929,"Serious","22:00:00","Crash"
"2030",-36.86136,143.7253,"Serious","04:40:00","Crash"
"2031",-36.77195,144.301,"Serious","23:32:00","Crash"
"2032",-37.09485,144.2029,"No Serious Injury","00:45:00","Crash"
"2033",-38.39201,142.4925,"Serious","02:30:00","Crash"
"2034",-38.12782,144.3363,"Serious","01:25:00","Crash"
"2035",-35.50805,142.8499,"Serious","00:50:00","Crash"
"2036",-36.40086,145.3143,"Serious","06:00:00","Crash"
"2037",-36.77132,144.4023,"No Serious Injury","22:00:00","Crash"
"2038",-37.90157,146.8851,"Fatal","03:30:00","Crash"
"2039",-37.55873,143.8765,"Serious","00:22:00","Crash"
"2040",-34.22019,142.194,"No Serious Injury","05:24:00","Crash"
"2041",-38.02945,144.1763,"Serious","23:20:00","Crash"
"2042",-37.01472,143.9098,"Serious","05:30:00","Crash"
"2043",-36.05526,145.7526,"Serious","04:45:00","Crash"
"2044",-36.39898,145.4619,"Serious","06:00:00","Crash"
"2045",-37.17907,145.07,"Serious","01:35:00","Crash"
"2046",-35.3407,143.5496,"No Serious Injury","23:10:00","Crash"
"2047",-38.20366,146.297,"Serious","06:00:00","Crash"
"2048",-36.86566,144.1223,"Serious","00:15:00","Crash"
"2049",-37.95104,147.5186,"Serious","23:40:00","Crash"
"2050",-36.39904,145.4114,"Fatal","22:58:00","Crash"
"2051",-37.98288,144.5338,"Serious","02:54:00","Crash"
"2052",-37.89237,146.8275,"Serious","22:17:00","Crash"
"2053",-38.33361,144.2034,"Serious","04:35:00","Crash"
"2054",-37.36973,143.9283,"Fatal","04:15:00","Crash"
"2055",-38.34393,142.4218,"No Serious Injury","03:30:00","Crash"
"2056",-38.15175,144.352,"Serious","05:00:00","Crash"
"2057",-37.19797,143.3381,"Serious","01:00:00","Crash"
"2058",-36.11075,144.7431,"Serious","23:50:00","Crash"
"2059",-38.03035,144.0712,"Serious","22:25:00","Crash"
"2060",-36.24704,147.082,"Serious","01:30:00","Crash"
"2061",-37.70046,141.9115,"Fatal","05:20:00","Crash"
"2062",-38.29223,146.4958,"Serious","02:22:00","Crash"
"2063",-37.97127,147.6324,"No Serious Injury","00:18:00","Crash"
"2064",-37.31722,144.9522,"Serious","22:50:00","Crash"
"2065",-38.05899,144.3585,"Serious","04:55:00","Crash"
"2066",-34.2447,142.1595,"No Serious Injury","23:02:00","Crash"
"2067",-38.18429,144.4437,"Serious","05:20:00","Crash"
"2068",-36.2262,145.4045,"Serious","04:00:00","Crash"
"2069",-36.95918,147.6522,"Serious","04:00:00","Crash"
"2070",-36.32177,145.94,"Serious","22:40:00","Crash"
"2071",-36.3776,143.9779,"No Serious Injury","23:11:00","Crash"
"2072",-38.56169,142.8293,"Serious","23:20:00","Crash"
"2073",-36.72829,146.9678,"No Serious Injury","22:00:00","Crash"
"2074",-38.50876,145.3558,"No Serious Injury","00:45:00","Crash"
"2075",-38.38333,142.2357,"No Serious Injury","01:50:00","Crash"
"2076",-37.70142,143.6631,"Serious","22:15:00","Crash"
"2077",-37.49584,145.6053,"No Serious Injury","22:00:00","Crash"
"2078",-38.33555,142.9996,"Serious","05:30:00","Crash"
"2079",-37.04984,144.2921,"Serious","01:00:00","Crash"
"2080",-38.20489,144.6392,"Serious","23:00:00","Crash"
"2081",-37.9562,146.3846,"Serious","04:00:00","Crash"
"2082",-37.82026,147.6489,"Serious","22:53:00","Crash"
"2083",-36.72866,146.9503,"Serious","01:42:00","Crash"
"2084",-36.1221,146.8379,"Serious","23:30:00","Crash"
"2085",-37.05625,143.855,"Serious","23:00:00","Crash"
"2086",-38.3325,144.3034,"Serious","23:40:00","Crash"
"2087",-38.33877,142.7196,"Serious","23:40:00","Crash"
"2088",-38.39596,142.4732,"No Serious Injury","02:15:00","Crash"
"2089",-36.72222,144.3242,"No Serious Injury","00:30:00","Crash"
"2090",-37.04932,143.7164,"No Serious Injury","00:43:00","Crash"
"2091",-36.79161,147.0414,"No Serious Injury","05:45:00","Crash"
"2092",-34.19257,142.154,"No Serious Injury","22:52:00","Crash"
"2093",-37.59748,141.5337,"No Serious Injury","01:58:00","Crash"
"2094",-37.55004,143.8501,"Serious","01:00:00","Crash"
"2095",-37.1944,145.7011,"Fatal","00:00:00","Crash"
"2096",-37.5001,144.9552,"Serious","05:44:00","Crash"
"2097",-36.89359,143.3402,"No Serious Injury","06:00:00","Crash"
"2098",-37.8692,144.76217,"Rest Area","00:00:00","Rest Area"
"2099",-37.927681,144.630386,"Rest Area","00:00:00","Rest Area"
"2100",-38.002548,144.492355,"Rest Area","00:00:00","Rest Area"
"2101",-38.001476,144.492325,"Rest Area","00:00:00","Rest Area"
"2102",-38.469948,144.058182,"Rest Area","00:00:00","Rest Area"
"2103",-38.470211,144.056229,"Rest Area","00:00:00","Rest Area"
"2104",-38.470554,144.053421,"Rest Area","00:00:00","Rest Area"
"2105",-38.47517,144.036758,"Rest Area","00:00:00","Rest Area"
"2106",-38.477299,144.034027,"Rest Area","00:00:00","Rest Area"
"2107",-38.526283,143.984512,"Rest Area","00:00:00","Rest Area"
"2108",-38.68325,143.839478,"Rest Area","00:00:00","Rest Area"
"2109",-38.607208,142.891525,"Rest Area","00:00:00","Rest Area"
"2110",-38.32803,142.370361,"Rest Area","00:00:00","Rest Area"
"2111",-38.348972,142.275375,"Rest Area","00:00:00","Rest Area"
"2112",-38.375641,142.157166,"Rest Area","00:00:00","Rest Area"
"2113",-38.372635,142.155411,"Rest Area","00:00:00","Rest Area"
"2114",-38.228947,141.841461,"Rest Area","00:00:00","Rest Area"
"2115",-38.217297,141.784637,"Rest Area","00:00:00","Rest Area"
"2116",-38.220108,141.764313,"Rest Area","00:00:00","Rest Area"
"2117",-38.10334,141.204895,"Rest Area","00:00:00","Rest Area"
"2118",-38.075226,141.165176,"Rest Area","00:00:00","Rest Area"
"2119",-38.057835,141.093079,"Rest Area","00:00:00","Rest Area"
"2120",-37.846424,140.999725,"Rest Area","00:00:00","Rest Area"
"2121",-37.85421,141.027054,"Rest Area","00:00:00","Rest Area"
"2122",-37.927639,141.277252,"Rest Area","00:00:00","Rest Area"
"2123",-37.936138,141.303009,"Rest Area","00:00:00","Rest Area"
"2124",-37.936707,141.303055,"Rest Area","00:00:00","Rest Area"
"2125",-37.97039,141.36528,"Rest Area","00:00:00","Rest Area"
"2126",-38.090893,141.596649,"Rest Area","00:00:00","Rest Area"
"2127",-38.112061,141.618851,"Rest Area","00:00:00","Rest Area"
"2128",-38.088287,141.660004,"Rest Area","00:00:00","Rest Area"
"2129",-37.786488,141.928558,"Rest Area","00:00:00","Rest Area"
"2130",-38.245819,141.625793,"Rest Area","00:00:00","Rest Area"
"2131",-38.391289,142.807602,"Rest Area","00:00:00","Rest Area"
"2132",-38.338913,142.719788,"Rest Area","00:00:00","Rest Area"
"2133",-38.226151,142.95787,"Rest Area","00:00:00","Rest Area"
"2134",-38.214191,142.990646,"Rest Area","00:00:00","Rest Area"
"2135",-38.243797,143.1651,"Rest Area","00:00:00","Rest Area"
"2136",-38.273224,143.296143,"Rest Area","00:00:00","Rest Area"
"2137",-38.340092,143.362503,"Rest Area","00:00:00","Rest Area"
"2138",-38.348892,143.398865,"Rest Area","00:00:00","Rest Area"
"2139",-38.34803,143.409073,"Rest Area","00:00:00","Rest Area"
"2140",-38.347107,143.412888,"Rest Area","00:00:00","Rest Area"
"2141",-38.479328,143.583923,"Rest Area","00:00:00","Rest Area"
"2142",-38.478912,143.583298,"Rest Area","00:00:00","Rest Area"
"2143",-38.300892,143.765778,"Rest Area","00:00:00","Rest Area"
"2144",-38.288059,143.843781,"Rest Area","00:00:00","Rest Area"
"2145",-38.215801,144.267426,"Rest Area","00:00:00","Rest Area"
"2146",-38.216602,144.265488,"Rest Area","00:00:00","Rest Area"
"2147",-38.064098,144.340607,"Rest Area","00:00:00","Rest Area"
"2148",-38.065929,144.335541,"Rest Area","00:00:00","Rest Area"
"2149",-38.096355,144.300201,"Rest Area","00:00:00","Rest Area"
"2150",-38.080868,144.251007,"Rest Area","00:00:00","Rest Area"
"2151",-38.048187,144.19841,"Rest Area","00:00:00","Rest Area"
"2152",-38.047749,144.144196,"Rest Area","00:00:00","Rest Area"
"2153",-37.807793,143.586288,"Rest Area","00:00:00","Rest Area"
